# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3] c_flux[4]*c_flux[4] c_flux[5]*c_flux[5] c_flux[6]*c_flux[6]
0 100
15 49000 1687 -21610.4 3631.25 56883.1 -62215.3 45610.7 34480.9
16 52500 1686 10032.2 14621 91324.2 -1862.5 65735.9 104597
17 56000 1685 -3846.89 6140.11 -45427.4 -32883.8 -42857 13267.2
18 59500 1684 -12159.7 -5057.84 -2268.61 -29780.3 21823 22104.2
19 63000 1683 19633.7 10603.1 -59859.7 -62705.6 -6067.55 -50317.7
20 66500 1682 22697.3 -7930.51 -118433 56134.5 -83812.7 -71114.8
21 70000 1681 2657.16 13570.2 118549 37906.9 110011 98756.2
22 73500 1680 -7530.37 10168.2 74986.8 18687.4 43608.7 69720.5
23 77000 1679 1180.98 17261.2 -68897.2 -31381.2 -935.935 -64721.3
24 80500 1678 6889.5 16821.5 26304 -17111.5 -20057.8 -6549.12
25 84000 1677 3605.34 5560.31 81612.6 11806.7 9996.25 109970
26 87500 1676 -16531 10052.4 36114.8 -9448.97 2194.96 9661.14
27 91000 1675 -9397.68 16202.7 -48959.3 6080.8 -62681.1 -56781.8
28 94500 1674 15111.2 -10455.9 92707.6 9420.63 -48262.6 39984.7
29 98000 1673 7334.31 5714.81 31728.6 -47482.6 38044.1 52249.5
30 101500 1672 -26994.8 11466.1 -24144.5 -45777.2 -32880.2 -7118.75
31 105000 1671 -2167.82 24132.7 -121655 49701 39324.9 -103338
32 108500 1670 16727.2 -641.033 114547 -6659.9 15385.9 114744
33 112000 1669 -20301.4 -1544.1 85124.3 -169646 -23322.2 45314.4
34 115500 1668 -8339.68 28503.8 -31106.5 58318.9 48769.1 -64399.3
35 119000 1667 11392.3 -13008.6 -20604.2 7509.36 -42593.8 81907.4
36 122500 1666 -12669 -15054.5 55004.1 -53365.4 -129788 24710.1
37 126000 1665 -6678.02 11066.1 -20542.8 110935 34005.3 -58652.6
38 129500 1664 15148.1 -4743.89 52352.5 630.073 -8009.82 -7084.57
39 133000 1663 12590.2 31287 -16735.6 21533 153793 -95609.5
40 136500 1662 -10047.7 1667.82 -209284 -59403.4 58648 -124867
41 140000 1661 16596.7 -9822.28 -107861 86423.1 -58914.5 -57126.2
42 143500 1660 -3812.59 13891.3 30803.7 17862.3 89743.8 8085.94
43 147000 1659 3902.4 -3979.68 50408.1 12978 -35142.7 23455.2
44 150500 1658 1193.87 -12165.4 -36848.8 52828.9 -21729.3 -35690.9
45 154000 1657 11079.7 30745.1 125903 81909 36552 12531.5
46 157500 1656 1778.1 10446.9 16296.8 -24622.3 35903 14771.4
47 161000 1655 -1599.28 4340.33 -31200.7 13478.8 30204.6 27765
48 164500 1654 -18954 7620.32 -26723.6 40482.9 -52880.6 -47330.7
49 168000 1653 5363.44 15791.1 33836.4 65235.9 -53120 -6837.58
50 171500 1652 1072.8 6013.4 24898 -11030.8 41858.2 25347.6
51 175000 1651 -13393.5 -5206.72 15803.6 -39153.5 -44824.4 -34526.4
52 178500 1650 8202.34 10438.1 -2241.65 39458 -49537.3 5439.53
53 182000 1649 -6978.84 12435.9 103251 -67002.4 -13042.7 90026.4
54 185500 1648 -12546.3 14140.7 283.224 8519.23 60252.2 2891.24
55 189000 1647 6350.15 7978.67 -55982.4 -20123.5 -29089.8 -39979.9
56 192500 1646 -16953.1 -3956.29 121773 -29690 -38546.2 143699
57 196000 1645 3304.31 16798.4 85053.4 -7444.84 73993.4 14508.1
58 199500 1644 5269.68 -1039.74 -217382 -53961.8 -2682.42 -196664
59 203000 1643 -25765.1 1420.63 161889 -24505.3 -51368.1 88199.7
60 206500 1642 6311.77 5410.24 40767.4 121678 -3083.36 46701.2
61 210000 1641 21627.5 -11431.9 -28392.5 -40889.8 36283.4 -39195.9
62 213500 1640 -22320.7 10794.4 34822.2 -173009 45197.2 -12593.5
63 217000 1639 2782.79 13027.9 -15146.3 33669.6 35449.9 -27710.6
64 220500 1638 33955.5 8855.3 11301.6 117075 28493.8 6180.12
65 224000 1637 -32262.4 1659.55 20037.4 -85454.3 -20978.9 9984.71
66 227500 1636 -1927.9 -9315.5 106228 -5545.58 -104010 31445.8
67 231000 1635 20491.2 14447.3 34771.5 128678 51450.7 67784
68 234500 1634 -21411.8 24481.5 94731.2 -148408 95083.8 46695.1
69 238000 1633 -7710.35 -8223.15 -82315.2 -90835.8 -44167.9 -136555
70 241500 1632 24532 3443.53 -35438.9 108289 -20960.6 -18071.5
71 245000 1631 -6853.31 16389.4 19952.4 -73475.1 72826.1 13967.5
72 248500 1630 -9091.09 11537.5 -22950.7 -64279 -16090.3 15651.6
73 252000 1629 25596.5 -1532.76 -53243.3 26715.7 -45359.1 -15244.9
74 255500 1628 -3690.06 4926.43 -82069.4 68134.3 42776.7 -37485.8
75 259000 1627 -15189.9 20846.6 75805.5 -51662.7 68068 53875.3
76 262500 1626 6678.92 7776.01 -55604.9 -62145.9 -37875.4 -55208.1
77 266000 1625 6691.85 12777.2 49181.8 -62323.8 -5796.46 96020.9
78 269500 1624 -16271.5 18522.8 36000.8 -430.052 36939.3 44809.5
79 273000 1623 7441.67 -2186.99 -19986 -78804.2 28874.4 -25086.8
80 276500 1622 -1205.09 5953.16 88303.2 -35863 -108509 17839.5
81 280000 1621 975.553 -13923.3 114939 -2950.49 -110386 95678.9
82 283500 1620 22884.9 6033.95 31726.9 65648.7 27979.6 31095.1
83 287000 1619 -8225.01 -2695.28 -24409.5 -65448.3 -74292.7 10509.4
84 290500 1618 -29637.5 3651.61 -20313.8 -85756.1 4465.31 9256.68
85 294000 1617 28052.9 13233.1 33172.6 156749 -37472.4 801.027
86 297500 1616 -8657.1 7834.08 40938.9 39771.7 11624.4 10927.7
87 301000 1615 -10586.2 -7127.93 -15743.8 -78016.2 -148580 9077.53
88 304500 1614 12313.3 845.76 102848 1586.28 -44460.8 98518.6
89 308000 1613 -12256.1 6177.65 -98059.7 -1861.5 -11891.6 -133463
90 311500 1612 7669.23 -10545.8 -65106.9 57853 -31730.3 -2666.07
91 315000 1611 27512 9153.12 -37205.7 64753 -15747.8 -56498.6
92 318500 1610 -4499.75 14471.3 -64739.5 4641.63 -2692.52 -98653.9
93 322000 1609 -5345.97 -5660.38 -4758.96 27395.6 -88515.5 14517.3
94 325500 1608 247.246 -9652.85 55155.9 35627.6 -12992.8 36366.9
95 329000 1607 -355.115 12684 6682.31 -55043 82438.9 -49340.1
96 332500 1606 -6797.09 7677.77 -740.882 24171.4 56182.1 7192.51
97 336000 1605 -9706.92 -12558.4 -128343 -60933.9 -45767.7 -47827.4
98 339500 1604 8209.88 29986.4 -119123 -41821.4 91787.9 -38756.1
99 343000 1603 9124.84 361.34 103455 -25982 114708 53050
100 346500 1602 5217.18 -10879.7 33422 -2192.93 -56486.5 -8665.49
6300000 100
1 0 1801 523144 477097 3.10407e+06 2.54471e+06 2.34102e+06 2.42316e+06
2 3500 1800 -53089.8 -36000.7 -136088 -160541 -70490.3 -31479.7
3 7000 1799 -132514 -96406.5 -512904 -459270 -320882 -527653
4 10500 1798 114311 105936 119496 320682 274189 79459
5 14000 1797 44963.2 22403 31268 128073 -9600.62 20395.6
6 17500 1796 -92729.7 -31083.4 -27670.2 -295246 -148849 19132.5
7 21000 1795 31092.3 23657.2 -10119.7 95708.3 141234 63383.5
8 24500 1794 30353.9 31017.5 20856.6 127155 73903.5 -45579.6
9 28000 1793 -16400.1 7438.34 -2642.15 -84439.9 -99621.6 -3012.15
10 31500 1792 -2126.87 -23695.9 8893.16 -88800 -34435.9 -8680.36
11 35000 1791 14467.5 16089.3 6259.22 13718.9 35643.6 70974
12 38500 1790 1907.73 5610.56 163232 38415.3 -29247.4 145547
13 42000 1789 11100.5 -6335.74 -100179 -101.824 -79608.4 -135612
14 45500 1788 -15066.1 -3139.5 -55014.7 -74646.7 -47467.6 -118387
15 49000 1787 -24329.6 2751.04 59113.4 -61693.7 36679.4 44859.3
16 52500 1786 -243.898 11325.5 55847.9 -39125.7 61921.6 85242.3
17 56000 1785 53.8668 7852.45 -57433.2 -22691.3 -38210.4 -8703.17
18 59500 1784 -8964.72 -4434.57 37152.5 -12072.6 29409.3 34162
19 63000 1783 12458 9483.55 -72074.1 -58983.2 -13786.5 -49589.8
20 66500 1782 18121.3 -9894.34 -133178 52711.4 -92190.7 -81554.1
21 70000 1781 5838.71 15214.9 156217 50254 122713 128412
22 73500 1780 -10635.2 8512.58 59735.9 13687.4 33359.4 67077.3
23 77000 1779 -3842.77 16378 -87853.8 -42161.4 6946.23 -54321.4
24 80500 1778 9118.65 15303.9 30662.8 -6966 -25954.9 -18269.6
25 84000 1777 4664.88 7745.22 83944.3 17828.6 12566.9 111527
26 87500 1776 -19658 8554.16 18500.8 -19948 -14258.7 9675.52
27 91000 1775 -9331.73 15745.6 -52532.2 -12019 -61290.3 -67048.2
28 94500 1774 13278.4 -12105.6 109785 7051 -42525.9 61358.5
29 98000 1773 8109.45 3678.19 21052.3 -35875.8 25653.4 47580
30 101500 1772 -23634.1 10175.2 -31856.2 -51229.2 -30563.8 -20774.7
31 105000 1771 -3178.46 22601.6 -100099 38259.5 35838 -100070
32 108500 1770 18465.9 -1746.87 106778 29920.1 5725.4 115869
33 112000 1769 -15166.8 -5300.22 46832.9 -141429 -27731 38847.1
34 115500 1768 -6685.65 28023.7 -6054.26 36757.7 49090.2 -49628.3
35 119000 1767 13513.4 -17056.3 -10837.1 23386.4 -40813.8 80941.5
36 122500 1766 -11901.8 -17560 4727.52 -37966.2 -128591 -9876.56
37 126000 1765 -4486.67 9209.79 -6322.51 100492 20242.2 -49654.7
38 129500 1764 14389.3 -7557.15 79715.9 -8866.13 -7531.93 2312.79
39 133000 1763 8652.55 27211 -48460.6 25731 152844 -87672
40 136500 1762 -6595.89 -485.508 -232273 -56346.1 38906 -142477
41 140000 1761 18092 -8648.91 -72794.4 80450.9 -48027.7 -48094.8
42 143500 1760 -4649.12 9546.63 3879.55 32834.2 87151.6 10261.7
43 147000 1759 3369.69 -5990.08 16983 36277.1 -36884.6 20635.6
44 150500 1758 2070.2 -12768.9 -53956.9 46277.4 -19567.1 -61139
45 154000 1757 12306.7 28929.4 140242 91217.9 47817.8 28200.5
46 157500 1756 1077.17 7921.37 14717.5 -29607.1 22512.8 24981.1
47 161000 1755 -4314.69 5970.53 -77551.3 -6621.63 31265.3 -12394
48 164500 1754 -17115.8 5824.44 12223.3 57802.1 -56468.1 -18492.9
49 168000 1753 2949.66 11414.5 19939.2 82877.7 -50721.1 -12977.3
50 171500 1752 -3611.69 9958.41 -14391.2 -7504.61 65013.4 7450.46
51 175000 1751 -10302.1 -8468.39 22501 -31947.5 -61428.6 -38223.3
52 178500 1750 8105.08 7781.16 2324.98 38905.4 -39795.7 -2402.03
53 182000 1749 -10057.5 8222.94 68679.4 -92095.8 -12863.1 79213.9
54 185500 1748 -12785.7 13321 12024.4 18081 66888.4 -5272.4
55 189000 1747 7118.84 4894.8 -64376.1 4786.85 -26426.6 -54206.7
56 192500 1746 -23264.9 -8421.58 113000 -33870.8 -41236.2 147108
57 196000 1745 1581 14121.5 69735.1 -20395.7 72584.1 17311.8
58 199500 1744 11356.6 -1024.75 -207965 -41870.4 -3800.6 -203037
59 203000 1743 -26248.3 -3443.64 151665 -17759.2 -51606.3 89584.6
60 206500 1742 744.475 -329.808 25012.9 91498.6 -12614.1 35896.2
61 210000 1741 24423.1 -11200.5 -13642.8 -33644.6 33936.7 -25362.6
62 213500 1740 -19995.3 6272.4 14203.2 -161328 24357.4 -23399
63 217000 1739 -2907.14 11660.6 -26767.6 28301.6 29254.1 -41663.4
64 220500 1738 37239.2 3467.49 15092.4 110874 19043.9 16660.5
65 224000 1737 -30833.7 2715.6 26107.5 -90846.3 -12368.6 15377.3
66 227500 1736 -3654.84 -11471.4 103355 -25709.4 -112755 28478.7
67 231000 1735 21446.6 9056.49 30214.8 130966 41550.3 53619.5
68 234500 1734 -16578.6 22015.8 117028 -133785 99407.4 66880.7
69 238000 1733 -9442.43 -9836.17 -112451 -95800.7 -48239.5 -136352
70 241500 1732 21786.6 1505.95 -49585 79982.8 -24022.2 -14750.3
71 245000 1731 -2055.96 14163.1 34703.1 -66999.5 50056.8 11018.2
72 248500 1730 -10767.6 12175.9 -43840.1 -62161.3 -9379.1 -1823.06
73 252000 1729 18639.2 -7238.75 -85808.9 15033 -64222.7 -19114.5
74 255500 1728 656.707 4358.19 -39134.1 75338.2 41863.6 -17794.2
75 259000 1727 -12564.5 17330 62734.2 -44111.3 54664.2 50364.4
76 262500 1726 2028.73 8054.6 -71856.7 -67965.2 -30744.3 -61126
77 266000 1725 13019.5 7487.61 58687.7 -48635.6 -18710.3 104742
78 269500 1724 -13570.2 13058.1 67753 13335.2 26155.5 53386.7
79 273000 1723 3219.43 -535.496 -32965.6 -72388 29251.9 -42191.1
80 276500 1722 1700.43 5368.16 49316.3 -6891.82 -102163 -2645.1
81 280000 1721 4275.04 -16337.5 133306 11072.7 -125944 109052
82 283500 1720 18630 683.556 42856.8 64239.9 16025 23933.1
83 287000 1719 -11250.4 -3166.94 -25539.7 -41931.7 -76642.8 7518.41
84 290500 1718 -25534.5 6656.13 -6755.65 -81055.2 11494.4 26768.5
85 294000 1717 24936 8662.08 60083.5 141105 -32876.7 16009.6
86 297500 1716 -9474.36 2231.05 46674.4 61504.4 -17784.2 -1277.03
87 301000 1715 -7535.65 -2956.35 -33591.1 -41007.4 -140556 -10669.7
88 304500 1714 8508.21 2513.93 140181 -27170 -35343.6 136358
89 308000 1713 -19343.2 4070.69 -96576.6 -14546.3 -17621.6 -125237
90 311500 1712 12315.9 -9577.19 -56842.7 73993.7 -24148 -22976.3
91 315000 1711 26928.4 11156.8 -22054.4 54620.8 -4503.64 -55144.7
92 318500 1710 -9780.1 14485.6 -57741.8 -24434.6 -21791.1 -88815.1
93 322000 1709 -1901.42 -4700.62 1653.23 33215.2 -79144.2 23717.7
94 325500 1708 5844.62 -5159.52 49460.6 44473.8 -5058.31 34207.6
95 329000 1707 -1421.99 13680.1 -18241.6 -106338 72003.4 -37433.7
96 332500 1706 -10810.4 11247.4 16771.6 21630.1 59199.5 15919.8
97 336000 1705 -5317.9 -9691.04 -127018 -35013.1 -18315.5 -47315
98 339500 1704 8203.15 29509.3 -85922.6 -28273.7 76781.1 -29160.1
99 343000 1703 2944.71 3412.97 107327 -41770.5 106292 54535.2
100 346500 1702 10791.5 -8638.12 520.651 2272.07 -37617.5 -31057.1
6650000 100
1 0 1901 520025 482122 3.11923e+06 2.52288e+06 2.3541e+06 2.4236e+06
2 3500 1900 -50218.3 -36648.5 -122756 -163189 -75146.7 -35183.1
3 7000 1899 -127480 -102983 -484586 -444428 -342516 -499297
4 10500 1898 112146 108266 108943 305543 289337 69448.3
5 14000 1897 44167 24406 28880.4 109342 13235.9 8789.05
6 17500 1896 -92614.2 -36940.5 -67620.8 -310145 -164122 -15500.6
7 21000 1895 28060 26329.4 13689.5 99000.8 134674 78127.4
8 24500 1894 31733.5 34589.8 20251.2 125883 88352.8 -28704.8
9 28000 1893 -16582.5 860.659 1508.57 -73536.3 -108138 10026.6
10 31500 1892 -3463.74 -24092.7 24892.8 -73353.6 -33583.5 12687.3
11 35000 1891 10534.6 22287.4 16506.1 3338.46 49057 75088.8
12 38500 1890 2801.29 6505.38 126764 38738.5 -34228.2 127135
13 42000 1889 10270.4 -7797.54 -124356 -1577.45 -89029.6 -152278
14 45500 1888 -12492.1 -2882.21 -84807.4 -68417.8 -37239.3 -157332
15 49000 1887 -18220.2 955.589 58426.6 -53548.8 20996 41145.9
16 52500 1886 3550.42 11077.8 71714.6 -38779.6 67832.4 90613.2
17 56000 1885 177.977 10575.7 -7719.69 -39982 -5211.44 28182.5
18 59500 1884 -6992.23 -3004.41 47802.1 2582.23 29779.8 45544.1
19 63000 1883 14136.4 6828.46 -80462.1 -56537.7 -36443.3 -37601.1
20 66500 1882 15155.5 -8376.53 -132889 45871.7 -44612.6 -100288
21 70000 1881 6232.87 12629.4 128802 53277.5 107650 102930
22 73500 1880 -7713.3 6593.4 24520.2 15414.7 3089.66 39750.3
23 77000 1879 -4334.85 18050.3 -90236 -60686.7 2781.5 -56773.7
24 80500 1878 10527.7 15039.1 16785.9 4413.02 -9443.06 -22193.8
25 84000 1877 3017.45 3127.42 74658.1 7809.32 -417.172 99085.6
26 87500 1876 -20953.3 8931.99 31496.2 -18225.9 -20717.2 25364.4
27 91000 1875 -9350.89 18612.7 -21054.7 -13328.1 -42563.7 -32944.2
28 94500 1874 14742.4 -14604 68715 28765 -49193.1 40427
29 98000 1873 5760.21 3842.63 19233.3 -39065.1 17569 24009.9
30 101500 1872 -23941.4 14739.4 -33490.9 -57526.4 -32757.4 -26961.1
31 105000 1871 -5313.83 15947.5 -69474.1 24693.3 31977.8 -98751.9
32 108500 1870 18053 -5700.04 100372 39855.4 -10719.5 87768.5
33 112000 1869 -17762.5 3551.84 68620.9 -139328 -12898.3 61497.6
34 115500 1868 -9375.55 26777.5 2584.07 20043.6 45993.1 -23317.3
35 119000 1867 16752.6 -24675.8 6807.4 32620.1 -41646.7 87380.6
36 122500 1866 -8918.91 -13932.3 -17017.1 -26320.8 -106810 -30133.6
37 126000 1865 -3740.08 14324.7 -5426.56 91703.3 35378.1 -39743.6
38 129500 1864 10457.7 -12133.4 83822.2 -29940.2 -39392.8 -1324.76
39 133000 1863 8671.53 26478.3 -82221 33976.8 165521 -102725
40 136500 1862 -5137.87 4556.45 -238972 -77222.9 55476.7 -156450
41 140000 1861 14676.3 -12623.8 -43665.1 82945.5 -70277.1 -23847.2
42 143500 1860 -6868.08 5387.95 11530.9 29651.3 71321.9 16727.8
43 147000 1859 8189.64 944.853 2672 42684.1 -2577.5 30270.5
44 150500 1858 2981.97 -9557.95 -14818.5 54358.8 -24173.3 -35876.8
45 154000 1857 8560.56 22854.1 120543 85043.5 17800.6 12952.6
46 157500 1856 1426.35 6974.38 -799.257 -36177.2 36373.4 5353.85
47 161000 1855 -3511.03 7053.33 -85659.8 -16556.4 33276.9 -25816.1
48 164500 1854 -18365.7 3582.3 24783.8 59957.9 -80577.6 -12667.4
49 168000 1853 1591.46 12814.5 20163.9 83727.7 -55156.5 -13590.5
50 171500 1852 579.901 17559.8 -3620.69 8303.45 98820.3 15622.1
51 175000 1851 -9254.34 -12457.7 37964.8 -22154.5 -90469.6 -32603.1
52 178500 1850 4730.77 5615.54 15526.2 34070.4 -43464.5 9024.5
53 182000 1849 -5536.94 17367.4 37356.8 -93017.2 12308.4 69612.7
54 185500 1848 -10229.3 10980.2 -24350.4 -283.592 69979.6 -31470.3
55 189000 1847 4034.53 2304.74 -70897.6 929.849 -31322.7 -58544.5
56 192500 1846 -21143 -1184.1 64353.4 -29684.5 -16724.1 117398
57 196000 1845 4844.73 9332.76 67944.3 -17290.2 62099.6 25513
58 199500 1844 14558.8 -3163.67 -196900 -36058.3 14158.3 -196618
59 203000 1843 -28650.9 1652.71 153753 -8940.08 -32779.2 105621
60 206500 1842 1723.45 819.805 19628.3 80200.7 -17319.9 26546.3
61 210000 1841 24956.5 -13231.8 19808.6 -35852.2 20079.7 -14043.7
62 213500 1840 -19796.1 8337.48 -22211.2 -152463 34546 -58583.9
63 217000 1839 -5555.11 11811.5 -55751.5 11479.3 46296.1 -55601.2
64 220500 1838 35441.7 -3138.54 9878.03 107293 -1374.09 15962.6
65 224000 1837 -30063.2 3179.17 17600.5 -89792.8 -15058.2 7372.99
66 227500 1836 -5943.22 -6302.61 103794 -12863.7 -85254.9 48584.8
67 231000 1835 22888.4 3708.86 57406.6 128008 45624.4 67684.1
68 234500 1834 -14905.5 16605.4 134111 -107165 79979.7 80539.6
69 238000 1833 -10348.8 -5381.08 -131119 -94691.6 -17004.8 -154452
70 241500 1832 23685.6 994.421 -51627.4 73412.9 -14715.9 -17237.3
71 245000 1831 3383.5 7629.11 27398.9 -69401.7 46027.2 9510.72
72 248500 1830 -13122.5 13472 -65675.5 -69689.4 3345.99 3726.56
73 252000 1829 18441 -4590.56 -109620 2513.31 -30250.1 -33049.8
74 255500 1828 4831.85 -494.959 -20568.7 71949.7 43205.4 -9627.97
75 259000 1827 -12094.7 12761.4 107348 -43570.4 50295.8 92529.3
76 262500 1826 1225.84 13454.3 -78730.9 -57164.3 -27199.3 -65554
77 266000 1825 12994.8 5525.47 69298.5 -31894.5 -9961.4 99085.6
78 269500 1824 -12848.1 10411.6 90938.1 5231.23 30862.2 54402.6
79 273000 1823 2595.6 1512.68 -60418.8 -59783.3 18137.1 -55866.6
80 276500 1822 1511.72 4496.27 28996.7 -4266.52 -99671.6 -24741.1
81 280000 1821 1272.93 -20154.8 177530 -8931.21 -124505 125086
82 283500 1820 21190.5 3939.16 27582.5 65811.1 24130.1 13052.5
83 287000 1819 -9727.4 -2918.9 -34669.8 -34354.5 -78935 -5219.39
84 290500 1818 -26258 3939.01 20786.4 -77559.4 25489.3 42766
85 294000 1817 26444.7 8002.47 78819.5 140517 -25058.5 29321.2
86 297500 1816 -7893.68 1915.71 15488.9 66883.2 -15471.2 -12704.5
87 301000 1815 -5182.64 -9957.53 -19661.7 -49714.4 -160591 -9023.28
88 304500 1814 8608.14 6094.33 118137 -38862.7 5874.02 123157
89 308000 1813 -14714.8 4513.78 -116913 -14853.5 -2569.35 -136955
90 311500 1812 8782.62 -13760.2 -81202.8 64661.7 -36097.6 -31042.2
91 315000 1811 27067.6 10792.6 -854.309 58422.6 4794.87 -39303.2
92 318500 1810 -6498.35 14038.1 -57995.3 -9723.82 -13681.6 -78597.4
93 322000 1809 1386.45 -7269 9439.29 55498.7 -69552.2 36580.3
94 325500 1808 3213.24 -4527.93 44549 17566.5 -5114.42 27184.2
95 329000 1807 -1049.47 11275.4 -12070.5 -109536 51951.9 -33707.4
96 332500 1806 -4026.34 5614.54 1166.44 40512.2 49120.9 3920.54
97 336000 1805 -6881.33 -8774.86 -107338 -31907.7 -23494.3 -42699.7
98 339500 1804 3926.6 30826.3 -87001.4 -52233.7 67564 -29674.1
99 343000 1803 5610.58 1174.84 97055.6 -6555.47 105384 59019.9
100 346500 1802 14566.1 -11728.2 19956.4 7361.52 -32272.9 -23971.4
7000000 100
1 0 2001 514359 484563 3.11094e+06 2.49247e+06 2.34304e+06 2.41009e+06
2 3500 2000 -49234.7 -36470.9 -146035 -156380 -75266.5 -45635.7
3 7000 1999 -127296 -108872 -470692 -434452 -349490 -479494
4 10500 1998 112701 109774 121471 297311 298929 75420.5
5 14000 1997 43786.3 26861.8 37836.3 109717 29907.1 9883.79
6 17500 1996 -90349.9 -39545.2 -86419.9 -300332 -180215 -23848.4
7 21000 1995 25014.7 27321.5 15889.5 100607 138717 74762.1
8 24500 1994 30546.2 33961.4 9636.85 123388 109618 -26934.7
9 28000 1993 -14371.9 -2682.39 9611.15 -77293.4 -110119 -588.27
10 31500 1992 -4926.02 -22796 34410.7 -73273.6 -39766.1 13303.7
11 35000 1991 9518.22 22607.4 1561.49 8396.6 54381.8 61592.7
12 38500 1990 681.804 4176.02 96186.6 33650.6 -18557.1 105786
13 42000 1989 7425.89 -9801.62 -115026 -9578.1 -88441.9 -133554
14 45500 1988 -8682.9 768.312 -101062 -56802.2 -33141.9 -150340
15 49000 1987 -17528.5 1956.62 67192.9 -52154.1 17730.5 52144.2
16 52500 1986 -81.2425 7909.07 69217.9 -48147.2 62434.9 84833.6
17 56000 1985 -1836.51 9706.16 -15907.3 -38446.2 -15227.1 30525.9
18 59500 1984 -5485.84 -3300.74 69811.9 5355.58 15201.7 52653.8
19 63000 1983 15326.7 7194.37 -61753.1 -47756.4 -14274.3 -28146.9
20 66500 1982 10605.2 -8325.56 -144694 28852 -46001.1 -113391
21 70000 1981 8624.41 11552.1 136401 55480.2 87334.4 113039
22 73500 1980 -3351.16 6552.38 33840 19807.2 165.783 39770.6
23 77000 1979 -5331.87 17991.8 -118698 -62894.7 6727.12 -73917.8
24 80500 1978 10733.7 11456.4 13742.5 850.626 -25226.3 -16202.5
25 84000 1977 3340.09 2425.51 75643.6 16701.3 -20508.6 93210.3
26 87500 1976 -20236.1 9181.6 35146 -34184.8 -14061.9 21462.7
27 91000 1975 -4980.59 16596.7 -29654.5 -15618.8 -35968.5 -42313.1
28 94500 1974 15759.6 -13828.7 62110.9 23850 -56651.4 48489.8
29 98000 1973 3257.37 2045.38 8358.14 -46916.6 -9167.67 12949.2
30 101500 1972 -23419.9 13075.1 -36340.2 -62059 -36230.6 -25921.9
31 105000 1971 -3645.06 15999.3 -69690.4 22399.4 30358.9 -94693.1
32 108500 1970 18068.9 -3172.38 77921 47438.4 -15006.4 72462.2
33 112000 1969 -20881 4768.62 100010 -138031 -29350.9 70222.8
34 115500 1968 -5811.56 25325.5 20499.3 24683.4 44619.2 -11933.2
35 119000 1967 21424.9 -25490 16422.4 32649.3 -39647.5 89850.1
36 122500 1966 -10106.8 -11997.2 -6075.5 -29286 -111715 -24761.7
37 126000 1965 -4455.38 14726.6 -10032.3 89438.5 25109.8 -34123.9
38 129500 1964 11607 -13019.2 83443.1 -21349 -32922.3 -9316.25
39 133000 1963 8389.38 24634.8 -93101.9 34570.8 158586 -115952
40 136500 1962 -6045.06 6263.75 -221441 -76851.6 49702.6 -143465
41 140000 1961 13147.5 -13683.1 -51587.1 75580.5 -69213.1 -25803
42 143500 1960 -5800.55 3047.42 14548.2 37121.8 63798.7 28738.7
43 147000 1959 7330.66 5404.65 5031.86 43849.7 4677.5 26175.5
44 150500 1958 -334.32 -7992.34 -31706.5 40381.6 -18329.2 -39953.5
45 154000 1957 5644.3 17386.1 80150 75247.4 30836.8 -8570.08
46 157500 1956 3348.6 11229.8 -6605.67 -41027.3 58225.4 5939.79
47 161000 1955 -2107.05 9800.4 -96150.2 -6504.48 38890.9 -26062.2
48 164500 1954 -15865.5 -1182.13 20879.6 49857.1 -90084.2 -17318.9
49 168000 1953 2851.51 10657.2 1172.42 72681.1 -39118.1 -18093.3
50 171500 1952 4005.9 25583.8 17628.9 25927.9 129901 22980.1
51 175000 1951 -8753.96 -14426.1 50396 -21221.9 -94189.6 -18671.2
52 178500 1950 2498.87 -396.287 30567.4 28911.4 -55488.1 2711.52
53 182000 1949 -5543.33 20800.9 -3066.13 -66918.6 37927.8 44890.8
54 185500 1948 -9867.31 15010.3 8612.26 574.967 80749.1 -9163.35
55 189000 1947 2645.58 -144.758 -57529.9 -17333.7 -50832.3 -49529.5
56 192500 1946 -19745.4 -1491.81 37887.1 -33232 -4800.03 94450.1
57 196000 1945 3949.33 13126.1 81731.5 -15777.7 95784.1 32694.7
58 199500 1944 11472.8 -4956.31 -166509 -50717.5 9604.12 -185107
